wallet_address,tokens_traded,early_adoptions,ultra_early_discoveries,first_hour_discoveries,avg_discovery_score,avg_trader_rank,top10_discoveries,first_discoveries,connected_wallets,lead_ratio,avg_synchronicity_score,sync_trades_5min,avg_minutes_after_launch,total_connections,discovery_ability_score,influence_score,independence_score,reaction_speed_score,network_influence_score,independent_decision_ratio,network_role,source_file
0xfedb7220169cc948ec5e0fbbe4030fef98ebf57a,11,412,0,0,36.36363636363637,29.363636363636363,3,0,206,0.6353948640356407,20.194174757281555,11.0,43974.63636363636,2266,0,26.913653700668263,10,1,10.17409611020048,0.7980582524271844,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x66e2a637cc99dd0bfe1922a77cf747de727836b0,3,0,0,0,46.66666666666666,64.0,0,0,204,0.6323529411764706,20.0,0.0,17008.666666666668,612,0,26.856617647058822,10,1,10.156985294117646,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb1d72dd9cd988c727b160886b864ee0004965c8a,15,201,0,0,44.0,21.8,4,0,201,0.6149455298709032,20.0,60.0,39260.93333333333,3015,0,26.53022868507944,10,1,10.05906860552383,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x349937ad5db113cfe177fef8f9031878eb255583,3,0,0,0,53.333333333333336,61.66666666666666,1,0,199,0.6113902847571188,20.201005025125628,0.0,5928.333333333333,597,0,26.46356783919597,10,1,10.039070351758792,0.7979899497487437,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb17b3f999c9f6181cd2a573cdfdb119ee1158a6b,30,606,0,0,48.75,16.9375,24,8,202,0.4180276851214534,20.0,0.0,18609.09375,6464,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xe3067c7c27c1038de4e8ad95a83b927d23dfbd99,50,0,0,0,41.2,12.54,38,14,207,0.5822543323978394,20.0,50.0,24097.74,10350,0,20.0,13,1,8.7,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb66f376f3699c8e87c115de85575be49ae29a20c,6,200,0,0,46.66666666666666,39.16666666666666,3,1,200,0.4835,20.0,6.0,36081.66666666666,1200,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x6fb9ea028eecddc6f4845194ab844131a71279fe,6,0,0,0,43.333333333333336,39.5,2,1,203,0.5785714285714286,20.19704433497537,12.0,24533.33333333333,1218,0,20.0,12,1,8.5,0.7980295566502463,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xaaf5feaa9e5694b2b293e67558e2da8ea4b1fb13,16,0,0,0,31.25,33.0,7,3,202,0.3092416384495591,20.0,0.0,55132.25,3232,0,20.0,12,1,8.5,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xdf59ab0bc4e175667b6e2bd77fdc585d088b5a2e,12,0,0,0,40.0,43.083333333333336,6,1,206,0.3937686504434077,20.0,0.0,20742.166666666668,2472,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc31a49d1c4c652af57cefdef248f3c55b801c649,86,2299,0,0,37.44186046511628,17.790697674418606,45,8,209,0.3524843824860946,20.0,1290.0,46655.1976744186,17974,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x43e9fa7a60f80711c9d3afe4ce1bb3e8c3f7a9b8,15,1248,0,0,57.333333333333336,30.2,9,2,208,0.5139319014319016,20.0,0.0,22099.2,3120,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xbbf8e7cc7a29af9eb149beb9d83cfe015719f9ef,23,0,0,0,36.52173913043478,30.73913043478261,8,2,208,0.5226957536415517,20.0,0.0,42569.17391304348,4784,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc9a5643ed8e4cd68d16fe779d378c0e8e7225a54,17,0,0,0,30.58823529411765,39.70588235294117,6,1,207,0.3442666029622553,20.0,323.0,64522.58823529412,3519,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xcd40532686b94abc88b06b9705aacbc14c8364d6,8,0,0,0,35.0,67.625,2,1,208,0.3798992673992676,20.0,0.0,67757.0,1664,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x80106e5297a148bc05d25a6fea8c76e4b7bdcdae,74,1254,0,0,34.86486486486486,17.513513513513512,31,6,209,0.5031439943377828,20.0,1554.0,58480.7027027027,15466,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x0427f5625b22a746835364b07144e5e0077006a1,12,0,0,0,35.0,53.16666666666666,3,1,208,0.4284977175602176,20.0,0.0,41463.0,2496,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xe2ca3167b89b8cf680d63b06e8aeefc5e4ebe907,16,0,0,0,32.5,32.8125,8,1,208,0.3696936743811744,20.0,192.0,49861.0,3328,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x59e608e4842162480591032f3c8b0ae55c98d104,26,0,0,0,40.0,26.23076923076923,15,2,210,0.4559532850886236,20.0,0.0,39626.11538461538,5460,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xf34b1bf36728dbee1ab4737134a6133680eaaa08,8,0,0,0,37.5,46.375,4,1,199,0.4707346255084947,20.0,0.0,46220.875,1592,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xa6ae57b1da8238cd149bc718c40578e4620b752c,28,416,0,0,39.285714285714285,21.107142857142858,15,4,208,0.572043883168742,20.0,56.0,37547.607142857145,5824,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xe418ee2df21ef818d20194113281d3f4300aead3,26,203,0,0,44.82758620689656,14.20689655172414,22,3,203,0.4042243334115256,20.0,29.0,24097.103448275862,5887,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,22,832,0,0,39.09090909090909,32.63636363636363,5,2,208,0.5666355565989405,20.0,0.0,54653.545454545456,4576,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x793491fe4a7b25eee0065e484a52c7a0dfd8c0d9,46,410,0,0,35.65217391304348,15.543478260869565,30,4,205,0.4334552311902613,20.0,230.0,50890.108695652176,9430,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc1d023141ad6935f81e5286e577768b75c9ff8eb,10,199,0,0,52.0,29.3,7,1,199,0.454335167903007,20.0,0.0,14647.5,1990,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x8709ac3ceaae2a7a70c1d8e39df9804def7cac54,10,0,0,0,40.0,47.0,3,1,208,0.5159798534798534,20.0,0.0,18848.3,2080,0,20.0,11,1,8.299999999999999,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xf8b64b6015f6feb1fbe79bb512f1113e829ddd96,56,1040,0,0,38.57142857142857,18.410714285714285,27,2,208,0.5211084350193761,20.0,560.0,46061.17857142857,11648,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x97105cf9fe2a44295c000f2f6e1ca9ce1a3036af,8,0,0,0,45.0,41.0,2,0,199,0.5108339315625748,20.0,0.0,18899.75,1592,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x2f53d23196fa489e2e5bf4b5494a03ab7611c4ff,17,0,0,0,36.47058823529412,23.58823529411765,6,0,200,0.4896530658883602,20.0,0.0,38772.117647058825,3400,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc76f39917e38426515ed15376e0b518574e67f05,3,0,0,0,40.0,99.66666666666669,0,0,199,0.4413735343383582,20.201005025125628,0.0,31943.0,597,0,20.0,10,1,8.1,0.7979899497487437,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x3f1647d33707830e088e9cb6aa791017a1dfdf84,4,0,0,0,35.0,77.0,0,0,199,0.4581239530988276,20.0,0.0,25450.0,796,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x3d1bc92b1635a76193e67e86fa0b10cd8b8b1ab9,3,0,0,0,46.66666666666666,69.0,1,0,199,0.4958123953098827,20.402010050251256,0.0,41111.66666666666,597,0,20.0,10,1,8.1,0.7959798994974874,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xa12f7f9b9c3ffeaa41d4c4e6925f9a3f2f62aac8,41,0,0,0,27.804878048780488,20.97560975609756,22,2,210,0.5439239638616394,20.0,287.0,72083.58536585367,8610,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x48e731267ddcda81abe99c727cffa302a7c39a98,5,0,0,0,32.0,71.4,0,0,199,0.3866834170854271,20.0,0.0,44711.4,995,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,4,199,0,0,50.0,47.0,2,0,199,0.5552763819095478,20.201005025125628,4.0,25889.0,796,0,20.0,10,1,8.1,0.7979899497487437,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x068b623b5cc23300f6a44b1fe31bb213db031c33,4,412,0,0,50.0,84.75,0,0,206,0.4838187702265371,20.0,0.0,32768.5,824,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x51e49ce1f4ace38ac815cfe2cef14397cd9932fb,6,0,0,0,33.333333333333336,65.83333333333333,1,0,200,0.3301666666666668,20.0,0.0,54524.5,1200,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xa6218584e4e45edc5991c6c59475e829ccad87c3,3,0,0,0,33.333333333333336,110.66666666666669,0,0,199,0.3165829145728643,20.0,0.0,36563.66666666666,597,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x0d7da677225d64b2de8bf690294fdabd6106fce8,2,0,0,0,50.0,52.0,0,0,131,0.5610687022900763,20.916030534351144,4.0,17240.5,262,0,20.0,10,1,8.1,0.7908396946564886,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x62a99498ca1dcc2cd8341e95a113601b9b003d42,1,0,0,0,40.0,18.5,1,0,56,0.4464285714285714,20.0,0.0,27531.5,112,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x28b1bd44996105b5c14c4de41093226ff78a4eb1,40,418,0,0,32.5,26.2,19,1,209,0.3257278365539529,20.0,280.0,52143.2,8360,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xee7ca610d896c53ffe716b801c05748efd902954,3,0,0,0,53.333333333333336,63.333333333333336,1,0,195,0.4427350427350427,20.0,0.0,11925.333333333334,585,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x3cb269a4b9f8e69baa614ace858d1b815d630b1b,39,832,0,0,44.61538461538461,20.33333333333333,20,1,208,0.5093914046098429,20.192307692307693,429.0,35651.769230769234,8112,0,20.0,10,1,8.1,0.7980769230769231,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xe5ece2caf0b7967eecc20898944013c8dc80ec2d,38,208,0,0,28.42105263157895,28.657894736842103,10,0,208,0.4120226777276125,20.0,38.0,51692.5,7904,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,5,0,0,0,32.0,106.2,0,0,208,0.3176282051282052,20.0,0.0,47686.6,1040,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x6cce05b9b1f7e2b5990556b9faebd742adc16d11,5,0,0,0,48.0,46.4,1,0,199,0.5983249581239531,20.0,0.0,25992.4,995,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x197d0b8d520667f6a14ce98215c2f945e6cd3ccc,6,0,0,0,36.66666666666666,77.0,1,0,199,0.3314907872696818,20.0,0.0,36324.333333333336,1194,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x7bdc2f3352429c8a9aa518dfcde3813bda522f68,9,0,0,0,35.55555555555556,37.0,5,0,199,0.4063232830820769,20.0,0.0,46096.333333333336,1791,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x45ebb1c54f223c5905a7683164656b63527bc11b,19,0,0,0,38.94736842105263,24.73684210526316,11,0,207,0.4495535932130137,20.0,38.0,34389.31578947369,3933,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x1ab6d62037fa7deaa29cb54ce10eb8020633f71d,4,206,0,0,45.0,87.25,0,0,206,0.4737055016181229,20.194174757281555,0.0,31700.75,824,0,20.0,10,1,8.1,0.7980582524271844,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb4d3bea9d824c4dd7ded7ccc93e6212e3f0b186a,7,0,0,0,34.285714285714285,79.42857142857143,1,0,208,0.3266369047619047,20.0,0.0,45643.857142857145,1456,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xd1abe5db14d073883f2084c2af105652102bdefc,9,0,0,0,37.77777777777778,70.77777777777777,0,0,208,0.3978918650793652,20.0,0.0,43964.333333333336,1872,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x73455e5fc7e4cbfde65a72ff17f76393dc6a2cbb,7,0,0,0,31.428571428571427,55.285714285714285,2,0,188,0.329660587639311,20.21276595744681,7.0,43620.71428571428,1316,0,20.0,10,1,8.1,0.7978723404255319,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xafd850735abcbfc71886b4bf93995dc9c04fd27e,14,0,0,0,27.142857142857142,57.71428571428572,1,0,209,0.3817082306316757,20.0,14.0,79022.35714285714,2926,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,5,206,0,0,48.0,79.4,1,0,206,0.4491100323624599,20.0,0.0,23751.8,1030,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x16c473448e770ff647c69cbe19e28528877fba1b,74,209,0,0,28.64864864864865,19.135135135135137,38,3,209,0.3499864901846358,20.0,222.0,60469.66216216216,15466,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc550b847103a04152ceacba16d0fc7319e125ff0,4,0,0,0,45.0,95.25,0,0,201,0.3975953565505805,20.0,0.0,38551.25,804,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x2178e1d614fefb2b304db58f07116d89f948fda1,3,0,0,0,46.66666666666666,28.666666666666668,2,0,101,0.5792079207920791,20.0,6.0,31817.0,303,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x407cff84eeaacda390fe302c99fa5dd32521bc53,15,0,0,0,34.666666666666664,36.8,5,0,201,0.4477978627232357,20.0,0.0,32108.733333333334,3015,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x7bee8d37fba61a6251a08b957d502c56e2a50fab,10,0,0,0,32.0,49.4,3,0,201,0.3741273789781251,20.0,40.0,41538.6,2010,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,10,0,0,0,34.0,46.4,3,0,199,0.4662937704394991,20.201005025125628,10.0,45702.4,1990,0,20.0,10,1,8.1,0.7979899497487437,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x9e168b4966c566bd866f6fce94d67c54e00d1fad,1,0,0,0,60.0,54.0,0,0,125,0.576,22.08,0.0,5489.0,125,0,20.0,10,1,8.1,0.7792,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x2c106367ec891c1d7de2d2c3cf5f369845f5db1e,4,0,0,0,40.0,79.25,0,0,199,0.408291457286432,20.0,0.0,19279.25,796,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xcbedb9154e6cac37658e3b545abf956b59b53adc,13,206,0,0,47.69230769230769,25.384615384615383,7,0,206,0.5457887312256244,20.0,0.0,21470.76923076923,2678,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xce75908c3841dadb8d6e864f68feebcc7b8f7814,1,0,0,0,60.0,108.0,0,0,185,0.4216216216216216,20.0,0.0,9746.0,185,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xabbd5b2b0b034781e58434736728b9d0673de7f1,4,0,0,0,50.0,79.25,1,0,200,0.4237499999999998,20.0,0.0,28668.25,800,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xf47b274bf5e6ac9190620bca1ef10aa417d00319,12,0,0,0,38.333333333333336,16.416666666666668,9,0,194,0.4080796923580428,20.0,0.0,40892.083333333336,2328,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x5f32351f668c04ae371dee96478eb567e64d0b7e,5,0,0,0,40.0,67.2,1,0,199,0.4473199329983249,20.0,0.0,40992.0,995,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0xed0c6079229e2d407672a117c22b62064f4a4312,3,0,0,0,53.333333333333336,53.333333333333336,1,0,194,0.4742268041237114,20.20618556701031,3.0,12137.333333333334,582,0,20.0,10,1,8.1,0.797938144329897,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x0811fd1808e14f0b93f0514313965a5f142c5539,10,0,0,0,44.0,50.5,2,0,208,0.5461920024420021,20.0,10.0,36044.5,2080,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x85dde62b0d82d8ac6b3117b0242d29d9663fa537,44,630,0,0,30.0,22.045454545454547,21,2,210,0.5605709302975767,20.19047619047619,572.0,70241.56818181818,9240,0,20.0,10,1,8.1,0.7980952380952381,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x8d70139c626e1813308970964cb349d88a28c310,2,0,0,0,40.0,60.0,0,0,132,0.4659090909090909,20.0,0.0,17215.0,264,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb84d17af3df5d92dd3dfffa9e2cff7c650f21ea2,3,0,0,0,40.0,106.66666666666669,0,0,199,0.3819095477386934,20.0,0.0,15300.333333333334,597,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x058bbff7be9d3cb50cdb9e6f6929f023f2763b98,6,0,0,0,36.66666666666666,59.16666666666666,1,0,199,0.4374371859296484,20.0,0.0,61593.16666666666,1194,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x774bb9306df1cd921eb842b1388c78f75e6ef79f,15,0,0,0,29.33333333333333,54.2,2,0,208,0.3514392258382644,20.0,0.0,61443.2,3120,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x8c5cb83b823448e2369b54acb30f31203bef37a7,4,0,0,0,35.0,106.75,0,0,206,0.3029935275080908,20.0,0.0,36956.75,824,0,20.0,10,1,8.1,0.8,Inactive,SmartMoney_NetworkAnalysis_90d_e1.csv
0x7ac78c65336bc060011b9206a2a4efcfd9b0216f,42,210,0,0,30.476190476190474,23.23809523809524,18,0,210,0.5401120547264595,20.0,126.0,69934.35714285714,8820,0,20.0,10,1,8.1,0.8,Regular Trader,SmartMoney_NetworkAnalysis_90d_e1.csv
0x42eadf6fe45b51b729c165c3f636b8ccaa35d705,10,0,0,0,28.0,56.6,5,5,199,0.0545226130653266,20.0,0.0,75696.8,1990,0,10.0,15,1,6.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc37704a457b1ee87eb657cae584a34961e86acac,14,206,0,0,30.0,38.5,8,5,206,0.1322006472491909,20.0,0.0,75480.92857142857,2884,0,10.0,14,1,5.9,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x302892a9a3fe7094e4ba96fe5a20a28e05f408ea,4,206,0,0,45.0,99.75,1,1,206,0.243527508090615,20.0,0.0,46786.75,824,0,10.0,13,1,5.699999999999999,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc9f5920f5fa422c1c8975f12c0a2cf1467c947db,4,0,0,0,20.0,38.25,1,1,102,0.2630718954248366,20.0,0.0,106705.5,408,0,10.0,13,1,5.699999999999999,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x3da232a0c0a5c59918d7b5ff77bf1c8fc93aee1b,5,0,0,0,24.0,94.0,1,1,199,0.2014237855946399,20.0,0.0,48896.2,995,0,10.0,12,1,5.5,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xf59362defff3de62f6d757e155f1842a3a888982,26,200,0,0,21.875,24.09375,18,5,200,0.166535973084886,20.0,0.0,83080.28125,6400,0,10.0,12,1,5.5,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x888a8dfe6f066551a89062090ae734db54ef4188,8,0,0,0,35.0,17.375,7,1,138,0.2345410628019323,20.0,0.0,39355.625,1104,0,10.0,11,1,5.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xc75a332c7c9a9856188e4ce203c5048e6a7d664a,10,0,0,0,20.0,43.3,2,1,199,0.1441572944085506,20.0,0.0,87788.6,1990,0,10.0,11,1,5.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xd14e063678c9fb6ebcdf95e24d2d4a72c8929166,8,0,0,0,25.0,43.5,4,1,200,0.2301666666666667,20.0,0.0,98102.5,1600,0,10.0,11,1,5.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb5eaac5a8649142dcdd13f981767913bcdf7ee42,14,0,0,0,35.714285714285715,42.785714285714285,7,1,208,0.2782001919021151,20.0,0.0,51529.5,2912,0,10.0,11,1,5.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x1adb67a4c80a760579378624714dc01b89e69549,12,0,0,0,25.0,46.833333333333336,5,1,200,0.2534345238095238,20.0,0.0,74217.0,2400,0,10.0,11,1,5.3,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x64c8ce646e0ec31ef0e4d0801ef2e9731a606684,6,0,0,0,30.0,86.33333333333333,2,0,206,0.220631067961165,20.0,0.0,42765.5,1236,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x2f821d8936d47b2fd15371fb0812fda35396036b,12,200,0,0,40.0,37.583333333333336,8,0,200,0.099549062049062,20.0,0.0,42961.25,2400,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x9b014d6893011ca3b049daa59b70554d8aa098f3,2,0,0,0,30.0,156.5,0,0,199,0.1809045226130653,20.0,0.0,42953.5,398,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x25504c84790c2bdf090b8779424889993e9b938e,17,0,0,0,25.55555555555556,23.55555555555556,10,0,139,0.167327676320482,20.0,0.0,87764.72222222222,2502,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x7108b3621507d6c6cbcc52d4caa905dc7b6b2fb8,5,0,0,0,28.0,68.4,1,0,199,0.2860134003350085,20.0,0.0,57634.8,995,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x0731e66a0beb417b7c16e15ccf7a4b363c2abb4f,10,0,0,0,20.0,77.0,0,0,208,0.2153006715506715,20.0,0.0,73388.4,2080,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xeaacf8f972165aa560b5fd74e661272295885db3,2,0,0,0,20.0,90.0,0,0,185,0.1108108108108108,20.0,0.0,74841.0,370,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x4e23083472c794894cdd1444d7c23f85ef78c1bf,5,0,0,0,20.0,95.0,1,0,199,0.1243718592964824,20.0,0.0,74049.6,995,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb3abe0777aa9685941e54744e704378b4b33eeaa,4,0,0,0,20.0,112.5,1,0,201,0.0592868988391376,20.0,0.0,89033.5,804,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xa280ace6c01d8df69f612b76bab71ab3e1d0f6b1,5,0,0,0,20.0,107.0,0,0,199,0.15536013400335,20.0,0.0,65468.4,995,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x777363ef29d1168006310e3fc9383dcd9e7f06f9,12,0,0,0,20.0,71.41666666666667,1,0,208,0.1741784257409256,20.0,0.0,77471.83333333333,2496,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x0f1e79860f44511c02f5e0aa882d4c167c1d18e0,3,0,0,0,33.333333333333336,105.66666666666669,0,0,200,0.1999999999999999,20.0,0.0,66585.66666666667,600,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x43debe92a7a32dca999593fad617dbd2e6b080a5,11,0,0,0,30.90909090909091,56.09090909090909,1,0,206,0.2999616483839785,20.0,121.0,47365.181818181816,2266,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x14faa112a14b70328d2ca17102aafe398f0c369c,6,0,0,0,26.666666666666668,77.0,0,0,200,0.2414166666666667,20.0,0.0,67003.66666666667,1200,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0xb18ee2312d3b91d58c1bc3b8febccffc87a3f23d,4,0,0,0,20.0,139.0,0,0,206,0.1270226537216828,20.0,0.0,61614.25,824,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
0x5e2a3daaf86cede3392f77616cede2de0d3bd3a0,6,0,0,0,20.0,85.66666666666667,0,0,199,0.2010887772194304,20.0,0.0,62025.16666666666,1194,0,10.0,10,1,5.1,0.8,Follower,SmartMoney_NetworkAnalysis_90d_e1.csv
